truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
T7,,N13,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 08:29:29,48.852207,13.988911,21.71,5.0,10.0,541.54,4.65,1,0.5957,0.7838,0.92,482.49,1.0,10.75,100.02,-0.86,1,5.77,1.5,1.0,0.8358,0.6852,0.6759,Moderate Risk,4.08
T7,,N13,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 08:29:29,48.852207,13.988911,13.15,5.0,10.0,402.52,2.96,1,0.4985,1.0,2.63,114.9,0.5195,11.94,6830.07,-10.0,1,6.98,1.73,0.7628,0.8423,0.7701,0.6148,Moderate Risk,5.48
T10,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 08:32:11,50.616164,25.571274,9.55,3.13,8.69,490.51,4.08,0,0.72,0.5848,3.76,428.75,0.5111,6.03,8422.86,-5.91,1,5.94,2.47,0.236,0.7856,0.3685,0.3389,Moderate Risk,1.19
T10,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 08:32:11,50.616164,25.571274,17.44,1.76,8.4,433.85,3.28,1,0.674,0.2745,2.62,290.49,0.6565,7.46,100.02,-10.0,1,3.12,1.37,0.0,1.0,0.495,0.4623,Moderate Risk,2.28
T14,,N12,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 08:33:51,45.916477,21.848177,12.97,2.8,9.31,513.22,4.84,1,0.7055,0.7087,4.19,213.2,0.4905,9.02,8585.71,-10.0,1,5.47,2.18,0.1934,0.9169,0.7455,0.5695,Moderate Risk,3.5
T14,,N12,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 08:33:51,45.916477,21.848177,12.55,4.64,10.0,419.54,2.51,1,0.6898,0.7955,0.81,383.38,0.6202,9.7,3417.89,-5.85,1,6.67,1.88,0.0232,0.9839,0.6062,0.6004,Moderate Risk,7.07
T18,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 08:43:13,50.819308,17.39013,13.88,4.28,9.49,445.98,2.25,1,0.4057,1.0,2.27,501.68,0.5534,9.48,2844.12,-10.0,0,8.56,1.36,0.3743,0.9288,0.8048,0.7501,High Risk,5.74
T20,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 08:50:39,49.232675,20.570204,15.5,1.79,10.0,297.83,2.67,1,0.573,0.3859,7.94,484.76,0.1077,6.8,5976.24,-10.0,1,5.2,1.94,0.8341,0.9802,0.3969,0.4934,Moderate Risk,4.46
T8,ORD17,N2,NodeType.PORT,END_SERVICE,EN_ROUTE_TO_PICKUP,2024-01-04 08:59:53,49.232675,20.570204,7.5,2.98,10.0,330.9,4.58,0,0.6013,0.4462,8.22,107.5,0.5303,4.62,6242.34,-10.0,1,4.17,1.68,0.5374,0.9506,0.4683,0.3524,Moderate Risk,-0.15
T8,ORD17,N2,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 08:59:53,49.232675,20.570204,7.41,4.09,9.63,425.68,3.14,1,0.6016,0.6262,9.49,500.0,0.3845,6.39,10000.0,-10.0,1,4.67,1.03,0.1722,0.8787,0.4811,0.4527,Moderate Risk,2.62
T15,,N7,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 09:12:05,54.999728,22.579795,7.5,1.98,10.0,431.61,2.62,1,0.7326,0.4174,3.1,465.59,1.0,7.05,7137.87,-10.0,1,5.54,1.34,0.8951,1.0,0.538,0.488,Moderate Risk,3.57
T12,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-04 09:18:29,49.232675,20.570204,18.21,4.56,8.49,405.95,2.88,0,0.3534,0.6963,9.35,539.72,0.4594,11.99,10000.0,-9.08,0,8.94,4.4,0.9109,0.923,0.9547,0.9745,High Risk,12.94
T7,,N13,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 09:29:29,48.852207,13.988911,12.6,2.78,8.5,215.22,2.99,0,0.7566,0.3558,3.65,636.58,0.4366,7.69,7154.64,-10.0,1,3.32,1.06,1.0,1.0,0.4915,0.3808,Moderate Risk,1.47
T19,,N14,NodeType.HUB,ARRIVAL_NODE,IDLE,2024-01-04 09:29:50,45.84925,17.968085,7.5,2.73,10.0,292.12,2.41,0,0.5149,0.0026,5.72,979.1,0.5432,9.93,7253.36,-10.0,1,6.2,4.39,1.0,1.0,0.3792,0.6614,Moderate Risk,6.77
T10,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 09:32:11,50.616164,25.571274,12.68,4.09,9.55,433.37,1.78,0,0.6302,0.8186,3.15,107.5,0.2285,6.96,5879.12,-10.0,1,6.97,1.35,0.5128,0.9873,0.6503,0.4811,Moderate Risk,2.2
T14,,N12,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 09:33:51,45.916477,21.848177,10.55,3.31,10.0,487.94,1.76,1,0.7774,0.5356,2.49,940.57,0.4064,3.51,7210.25,-1.48,1,5.22,0.5,0.1788,1.0,0.576,0.3127,Moderate Risk,0.13
T1,,N12,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 09:41:42,45.916477,21.848177,22.07,2.68,7.69,379.58,5.0,0,0.5502,0.3364,3.99,566.95,0.3464,8.81,6530.19,-10.0,1,4.0,1.44,1.0,0.9519,0.3332,0.6041,Moderate Risk,5.02
T1,,N12,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 09:41:42,45.916477,21.848177,18.8,2.89,9.85,339.17,3.28,1,0.6358,0.5053,3.64,260.82,0.2188,5.1,6443.74,-10.0,0,4.34,1.62,0.4933,0.9402,0.3885,0.3094,Low Risk,2.66
T17,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-04 09:50:26,50.819308,17.39013,18.29,3.0,10.0,468.99,5.0,1,0.526,0.3142,3.36,718.98,0.3745,7.0,6445.93,-10.0,1,5.73,0.69,1.0,0.9423,0.4673,0.5445,Moderate Risk,2.55
T17,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 09:50:26,50.819308,17.39013,13.95,3.53,10.0,453.93,2.39,1,0.5902,0.2876,3.7,107.5,0.6919,8.84,7981.87,-10.0,1,4.31,1.74,0.4888,1.0,0.3372,0.5846,Moderate Risk,6.4
T9,,N3,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 09:59:46,51.000415,16.043147,10.01,1.56,10.0,408.52,5.0,0,0.7156,0.3524,3.73,505.01,0.5219,6.06,3821.6,-10.0,0,2.64,1.5,0.3451,1.0,0.4091,0.4277,Low Risk,1.35
T9,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 09:59:46,51.000415,16.043147,18.72,5.0,9.49,353.73,2.01,0,0.6542,0.9136,2.86,532.35,0.7642,9.63,7006.35,-10.0,0,8.0,2.15,0.8482,1.0,0.7345,0.5907,High Risk,5.21
T8,ORD17,N2,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 09:59:53,49.232675,20.570204,11.93,4.75,10.0,148.45,3.43,1,0.6919,0.7459,9.16,698.63,0.7119,10.14,8032.58,-10.0,1,5.34,1.13,0.2338,1.0,0.5043,0.5739,Moderate Risk,3.86
T13,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-04 10:22:16,49.232675,20.570204,18.09,2.67,2.78,343.51,4.99,0,0.5564,0.7878,9.25,569.25,1.0,9.67,7208.02,-10.0,1,4.67,0.96,0.1065,0.8476,0.6489,0.5221,Moderate Risk,3.18
T13,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 10:22:16,49.232675,20.570204,11.01,-0.54,3.08,467.24,2.14,1,0.8207,0.1486,8.98,195.83,0.4747,1.15,4545.45,-10.0,1,2.08,0.84,0.5559,0.983,0.1357,0.2152,Low Risk,-2.0
T5,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-04 10:30:55,49.232675,20.570204,7.48,-0.08,4.21,600.02,5.0,1,0.7152,0.2114,9.75,615.84,0.2453,5.7,9419.71,-10.0,1,2.22,0.5,0.0054,0.9819,0.205,0.3627,Low Risk,2.21
T5,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 10:30:55,49.232675,20.570204,17.76,2.37,3.81,431.77,3.68,1,0.553,1.0,10.0,1024.86,0.0858,11.53,2091.08,0.04,1,6.26,0.62,0.422,0.9885,0.7394,0.733,Moderate Risk,7.68
T1,,N12,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 10:41:42,45.916477,21.848177,13.36,1.07,4.14,329.44,2.1,1,0.8468,0.5348,1.48,340.37,0.8483,4.6,2864.93,-10.0,1,2.71,0.75,0.6439,0.9942,0.2919,0.268,Low Risk,2.22
T9,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 10:59:46,51.000415,16.043147,6.28,2.29,3.3,308.28,3.15,1,0.5039,0.6697,2.16,454.56,0.0842,7.67,6410.2,-7.1,1,5.37,1.1,0.6082,0.7983,0.5533,0.4522,Moderate Risk,4.45
T13,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 11:22:16,49.232675,20.570204,5.7,2.27,2.8,391.58,3.06,1,0.5687,0.8716,10.0,410.19,0.5198,6.83,5139.21,-10.0,0,6.43,1.24,0.4513,0.8171,0.7438,0.5031,Moderate Risk,5.15
T17,,N3,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-04 11:30:51,51.000415,16.043147,10.67,1.21,1.89,324.08,1.66,1,0.3723,0.8459,0.97,903.96,1.0,9.42,8841.56,-10.0,0,7.11,2.71,1.0,1.0,0.5668,0.7494,Moderate Risk,8.78
T5,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 11:30:55,49.232675,20.570204,12.67,0.5,1.28,317.77,2.61,1,0.697,0.81,9.94,372.09,0.0,4.96,3772.77,-10.0,1,5.21,1.67,0.0,1.0,0.5827,0.38,Moderate Risk,2.76
T12,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-04 12:43:46,49.232675,20.570204,10.86,0.38,3.25,326.13,4.78,1,0.8738,0.4455,8.3,324.92,0.7813,5.49,6445.89,-10.0,1,3.7,1.4,0.7628,1.0,0.3564,0.3821,Low Risk,1.85
T12,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 12:43:46,49.232675,20.570204,18.87,1.55,3.38,626.01,2.45,0,0.6326,0.8484,9.22,342.94,0.9164,11.1,6413.94,-10.0,1,5.02,1.22,0.7732,1.0,0.6952,0.6437,Moderate Risk,6.34
T3,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-04 12:50:54,49.232675,20.570204,19.21,1.4,3.97,467.6,2.64,1,0.5408,0.5818,8.42,1045.55,0.3769,10.43,7258.77,-10.0,0,8.2,3.81,0.6487,1.0,0.7777,0.6501,High Risk,7.29
T19,,N14,NodeType.HUB,END_SERVICE,IDLE,2024-01-04 12:51:18,45.84925,17.968085,6.57,2.01,3.75,417.55,5.0,1,0.7834,0.6012,3.7,204.24,0.1554,7.28,6486.16,-10.0,1,4.87,1.24,0.1381,1.0,0.5877,0.5236,Moderate Risk,3.03
T19,,N14,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 12:51:18,45.84925,17.968085,7.99,2.05,3.54,718.38,2.4,1,0.7336,0.4274,4.37,373.59,0.4014,7.86,8431.69,-10.0,0,3.96,1.82,0.7314,0.9674,0.367,0.3764,Low Risk,3.96
T9,,N9,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-04 13:08:15,50.819308,17.39013,5.9,2.57,3.61,215.56,3.2,0,0.3788,0.7561,4.12,351.56,0.8577,9.79,10000.0,-10.0,0,7.13,4.41,0.8072,0.7631,0.5427,0.683,Moderate Risk,5.77
T17,,N3,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 13:18:26,51.000415,16.043147,10.85,2.63,3.77,471.88,4.52,1,0.7057,0.6616,2.23,422.96,0.256,7.37,10000.0,-10.0,1,4.38,1.15,0.8276,1.0,0.5105,0.4976,Moderate Risk,1.39
T17,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 13:18:26,51.000415,16.043147,7.61,-2.0,1.93,464.72,3.87,1,0.8357,0.0,4.5,246.12,0.3438,1.21,10000.0,-10.0,1,1.82,0.79,1.0,0.9957,0.0163,0.021,Low Risk,-0.56
T2,,N9,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-04 13:38:32,50.819308,17.39013,5.23,-1.82,0.94,360.57,2.23,0,0.6038,0.1421,2.48,593.12,0.243,8.56,10000.0,-10.0,1,3.58,4.46,0.6718,1.0,0.2063,0.4716,Low Risk,4.68
T12,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 13:43:46,49.232675,20.570204,5.75,1.48,3.01,492.23,3.7,1,0.6403,0.588,8.66,957.79,0.3944,4.22,9764.41,-10.0,1,3.99,1.39,0.3188,1.0,0.3672,0.3161,Low Risk,2.94
T19,,N14,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 13:51:18,45.84925,17.968085,9.89,1.75,2.0,335.61,3.17,1,0.8656,0.6355,2.96,236.05,1.0,6.49,7047.04,-4.48,0,3.5,2.35,0.9284,1.0,0.2699,0.3317,Low Risk,3.72
T6,ORD39,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 14:01:01,50.616164,25.571274,7.96,-0.41,3.99,478.12,3.0,1,0.5127,0.092,3.79,130.0,0.4357,9.46,9012.96,-10.0,1,5.06,4.58,0.0,0.9827,0.3859,0.5604,Moderate Risk,4.18
T4,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-04 14:14:27,49.232675,20.570204,13.46,-0.82,0.86,448.3,1.48,0,0.5225,0.3232,10.0,530.36,0.0155,6.48,2384.04,-10.0,1,4.84,3.5,0.3506,0.8581,0.4007,0.5422,Moderate Risk,5.65
T17,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 14:18:26,51.000415,16.043147,5.9,1.04,3.6,437.3,3.12,0,0.6491,0.6708,4.22,262.11,0.3283,7.01,7544.36,-10.0,1,5.22,0.79,1.0,0.8179,0.4879,0.5386,Moderate Risk,2.38
T3,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-04 14:47:20,49.232675,20.570204,9.95,3.64,3.08,557.68,5.0,0,0.5544,0.9497,8.77,665.42,0.1555,7.83,10000.0,-9.4,1,6.92,1.47,1.0,0.9991,0.7703,0.501,Moderate Risk,4.45
T3,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 14:47:20,49.232675,20.570204,10.35,-0.32,1.12,520.68,2.74,1,0.755,0.5342,10.0,554.56,0.0,5.45,9199.8,-10.0,1,3.76,0.5,1.0,0.8528,0.3165,0.2749,Low Risk,2.51
T4,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-04 15:41:41,49.232675,20.570204,6.35,1.31,3.62,274.62,5.0,0,0.7697,0.709,9.95,1075.0,0.3355,3.67,9171.86,-10.0,1,5.8,1.44,0.1077,0.9869,0.5569,0.4281,Moderate Risk,3.49
T4,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 15:41:41,49.232675,20.570204,6.12,1.1,3.56,574.89,3.42,1,0.6745,0.5111,7.18,884.96,0.3555,5.99,9730.74,-10.0,1,4.65,1.03,0.8782,0.9819,0.4123,0.3044,Low Risk,2.36
T3,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 15:47:20,49.232675,20.570204,5.84,-0.77,2.32,574.9,1.91,0,0.9582,0.0,9.56,133.83,0.7976,4.6,7990.5,-10.0,1,1.4,0.94,0.4852,1.0,0.0635,0.2237,Low Risk,-0.75
T14,,N11,NodeType.HUB,ARRIVAL_NODE,IDLE,2024-01-04 15:50:11,47.588496,22.556025,7.44,0.56,2.02,386.34,2.38,1,0.4357,0.8563,4.46,807.6,1.0,10.91,10000.0,-10.0,1,6.27,4.34,0.6117,0.9608,0.8197,0.6891,High Risk,8.03
T20,,N11,NodeType.HUB,ARRIVAL_NODE,IDLE,2024-01-04 16:05:24,47.588496,22.556025,6.6,2.22,3.18,269.65,3.08,0,0.3987,0.9741,1.75,552.43,0.5392,11.86,10000.0,1.43,0,7.63,4.67,0.6679,0.9029,0.8978,0.7856,High Risk,9.18
T9,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-04 16:10:20,50.819308,17.39013,8.16,-0.71,4.94,436.18,5.0,1,0.9572,0.0,3.33,729.34,0.3146,6.24,1371.49,-8.53,1,1.19,2.22,0.0034,1.0,0.1631,0.3003,Low Risk,2.26
T9,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 16:10:20,50.819308,17.39013,9.73,1.66,1.71,373.84,2.46,1,0.8099,0.8224,1.76,775.02,0.2888,5.94,7325.04,-9.63,1,5.23,1.77,0.0,1.0,0.5579,0.4808,Moderate Risk,3.36
T11,,N15,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-04 16:37:13,53.208291,23.843122,13.08,1.46,3.11,358.26,2.96,0,0.5526,0.5506,3.4,614.29,1.0,6.82,8116.24,-3.39,1,5.75,4.66,0.825,0.8579,0.4667,0.5144,Moderate Risk,5.38
T4,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-04 16:41:41,49.232675,20.570204,23.47,1.98,3.47,350.15,3.1,0,0.6267,0.9719,9.15,297.86,0.4351,7.78,7165.68,-10.0,1,3.92,2.12,0.7764,1.0,0.6754,0.5131,Moderate Risk,3.43
T1,,N11,NodeType.HUB,ARRIVAL_NODE,IDLE,2024-01-04 16:44:46,47.588496,22.556025,13.47,2.0,1.22,539.4,2.66,1,0.4986,0.9581,4.02,421.62,0.1345,14.26,4566.79,-10.0,0,8.1,4.05,0.68,1.0,0.9487,0.7915,High Risk,10.71
T14,,N11,NodeType.HUB,END_SERVICE,IDLE,2024-01-04 17:04:08,47.588496,22.556025,12.98,4.53,10.0,394.16,4.95,0,0.5579,0.9571,2.85,1075.0,1.0,9.18,10000.0,-10.0,1,6.39,1.25,0.6378,0.985,0.6799,0.6544,Moderate Risk,5.66
T14,,N11,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 17:04:08,47.588496,22.556025,8.52,2.44,10.0,385.63,1.8,0,0.7449,0.0,2.73,107.5,1.0,9.64,8804.02,-10.0,1,2.86,1.64,0.7302,1.0,0.2544,0.4266,Low Risk,0.47
T6,ORD39,N6,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2024-01-04 17:21:03,50.616164,25.571274,23.41,2.92,8.88,249.45,4.98,1,0.5567,0.7309,3.31,107.5,0.5637,10.01,7346.74,-6.03,0,7.21,1.8,0.2502,1.0,0.6976,0.6042,Moderate Risk,3.2
T6,ORD39,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 17:21:03,50.616164,25.571274,7.42,3.68,9.67,234.08,2.59,1,0.4978,0.9787,2.97,137.96,0.0,9.12,5256.89,-10.0,0,7.74,0.81,0.678,0.9305,0.8746,0.6898,High Risk,6.65
T18,,N13,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-04 17:26:13,48.852207,13.988911,16.43,3.75,9.4,472.76,2.23,1,0.5131,0.4913,4.58,914.56,0.637,13.82,385.92,-10.0,0,8.32,4.25,0.0,1.0,0.7585,0.7992,High Risk,5.67
T7,,N3,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-04 17:30:00,51.000415,16.043147,18.88,4.68,10.0,358.59,2.9,0,0.2146,1.0,3.27,753.91,0.2964,15.0,4712.55,-10.0,0,10.0,4.14,0.7099,0.984,1.0,0.9952,High Risk,10.64
T2,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-04 17:53:40,50.819308,17.39013,18.92,2.01,9.56,462.86,4.82,0,0.6063,0.6126,2.82,625.8,1.0,6.41,4412.23,-10.0,1,6.46,1.09,0.3149,1.0,0.5827,0.3958,Moderate Risk,4.98
T2,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 17:53:40,50.819308,17.39013,7.5,3.99,10.0,467.5,2.67,1,0.5858,0.8618,2.15,635.36,0.0298,14.08,6481.55,-10.0,1,5.99,0.5,0.4237,0.9097,0.871,0.8451,High Risk,7.64
T14,,N11,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 18:04:08,47.588496,22.556025,23.52,3.39,8.75,397.03,3.29,1,0.4897,0.5762,3.94,949.36,0.6996,7.37,650.93,-10.0,1,5.61,1.58,0.3578,0.9146,0.581,0.539,Moderate Risk,4.98
T6,ORD39,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 18:21:03,50.616164,25.571274,7.5,4.28,10.0,446.64,2.2,1,0.6838,0.8749,2.83,568.32,0.3945,10.17,3512.36,-10.0,1,5.73,1.63,0.2107,0.9897,0.5584,0.6039,Moderate Risk,5.75
T7,,N3,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 18:30:00,51.000415,16.043147,8.64,2.73,9.35,540.59,5.0,0,0.8016,0.5189,4.16,365.59,0.0,6.49,3897.59,-10.0,1,5.21,1.02,0.0,1.0,0.3893,0.3123,Moderate Risk,2.01
T7,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 18:30:00,51.000415,16.043147,17.49,5.0,10.0,496.72,2.25,0,0.4707,1.0,3.53,1028.7,0.4137,11.28,6397.99,-10.0,1,6.14,1.87,0.5023,0.8349,0.7814,0.7336,High Risk,8.73
T18,,N13,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-04 18:51:54,48.852207,13.988911,7.43,4.68,9.73,434.95,5.0,0,0.6792,0.8958,4.35,107.5,0.9433,7.7,10000.0,-10.0,1,5.6,1.66,0.1795,1.0,0.6271,0.4923,Moderate Risk,3.79
T18,,N13,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 18:51:54,48.852207,13.988911,12.07,4.5,10.0,418.0,2.31,1,0.499,0.6217,1.68,660.78,0.0,9.75,7220.82,-10.0,1,6.49,1.5,0.8139,1.0,0.7266,0.6467,Moderate Risk,6.66
T2,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 18:53:40,50.819308,17.39013,7.5,5.0,10.0,474.53,4.16,1,0.6647,0.7928,3.9,384.13,0.7142,8.02,5188.49,-1.54,1,3.81,0.55,0.8491,1.0,0.6291,0.5515,Moderate Risk,5.54
T7,,N3,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 19:30:00,51.000415,16.043147,15.36,2.22,10.0,538.52,2.38,1,0.7643,0.2514,4.36,587.05,0.9177,7.19,4648.65,-10.0,1,2.69,1.38,0.1178,0.9139,0.1579,0.3231,Low Risk,-0.03
T11,,N15,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-04 19:35:14,53.208291,23.843122,10.95,1.65,8.6,421.27,4.62,0,0.6795,0.3013,2.73,107.5,0.0549,10.35,10000.0,-10.0,1,5.29,0.83,0.4282,1.0,0.3203,0.3833,Moderate Risk,1.4
T11,,N15,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 19:35:14,53.208291,23.843122,12.28,1.83,10.0,502.82,3.32,1,0.7456,0.0,3.02,107.5,0.9396,5.25,3827.02,-10.0,1,2.3,1.63,0.8083,0.9301,0.1799,0.3218,Low Risk,0.5
T18,,N13,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-04 19:51:54,48.852207,13.988911,7.27,1.34,9.07,338.67,3.12,1,0.73,0.0126,2.3,269.63,0.1255,2.92,6459.69,-10.0,1,3.27,1.4,0.6899,0.8727,0.0751,0.1245,Low Risk,-0.39
T17,,N9,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-04 20:27:19,50.819308,17.39013,8.11,1.77,2.65,392.94,2.89,0,0.4856,1.0,3.34,348.71,0.578,10.61,7300.87,-6.67,0,8.85,4.17,1.0,0.9001,0.9612,0.7017,High Risk,8.2
T11,,N15,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 20:35:14,53.208291,23.843122,5.29,2.64,1.15,358.58,3.87,0,0.5525,1.0,1.93,756.12,0.2374,9.24,100.02,-10.0,1,6.52,1.16,0.9139,1.0,0.7861,0.5449,Moderate Risk,4.22
T12,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-04 20:37:13,50.616164,25.571274,11.03,-0.9,2.17,460.36,2.56,0,0.6265,0.2064,2.49,650.95,0.3174,12.44,3298.92,-8.62,1,4.11,4.02,0.5,1.0,0.4607,0.6274,Moderate Risk,3.55
T20,,N11,NodeType.HUB,END_SERVICE,IDLE,2024-01-04 21:12:41,47.588496,22.556025,13.02,2.96,2.59,429.0,5.0,0,0.768,0.8878,4.19,521.01,0.0,6.13,5288.28,-10.0,0,5.06,1.79,0.0,0.8098,0.5476,0.4269,Moderate Risk,1.5
T20,,N11,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 21:12:41,47.588496,22.556025,6.31,-0.57,1.51,294.52,2.8,0,0.7623,0.5035,2.92,1067.92,0.4064,1.04,6750.53,-10.0,1,5.04,1.77,0.2687,0.8855,0.2816,0.081,Low Risk,-2.0
T8,ORD17,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2024-01-04 21:12:58,50.616164,25.571274,6.98,-1.21,3.8,244.74,2.85,1,0.7211,0.0309,1.27,509.48,0.8268,4.84,5770.52,-10.0,1,6.78,3.83,0.247,1.0,0.3791,0.3368,Moderate Risk,0.21
T7,,N9,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-04 21:13:01,50.819308,17.39013,9.3,1.32,2.75,480.49,1.91,1,0.4698,0.5085,2.3,376.82,0.5473,8.35,5973.08,-10.0,1,5.62,3.46,0.3664,1.0,0.6587,0.5891,Moderate Risk,5.26
T9,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-04 21:31:30,49.232675,20.570204,15.57,2.98,2.33,539.53,2.42,1,0.2518,0.5263,9.5,659.08,0.5004,13.8,8730.85,-5.09,1,6.07,4.14,0.2826,0.8497,0.5408,0.7811,Moderate Risk,8.08
T17,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-04 21:38:57,50.819308,17.39013,15.28,1.6,2.23,370.33,3.97,0,0.8575,0.268,4.04,857.47,0.4996,4.75,7339.78,11.01,1,2.31,1.3,0.4313,1.0,0.2586,0.3317,Low Risk,4.63
T17,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-04 21:38:57,50.819308,17.39013,14.41,1.04,1.59,412.23,2.96,1,0.7143,0.5537,2.32,915.47,0.6956,5.77,10000.0,-10.0,0,3.36,1.72,0.6329,1.0,0.4528,0.3781,Low Risk,1.2
T20,,N11,NodeType.HUB,DEPART_NODE,IDLE,2024-01-04 22:12:41,47.588496,22.556025,5.91,-0.54,3.63,479.18,2.27,0,0.8181,0.0,4.03,929.31,0.906,1.0,8299.88,-4.69,1,2.08,0.5,0.5145,1.0,0.0609,0.0,Low Risk,-2.0
